order_id,warehouse,shipping_mode,planned_delivery_days,processing_days,actual_delivery_days,shipping_cost,handling_cost,return_flag,return_reason,return_cost,backorder_flag,on_time_flag
ORD-10724,Atlanta DC,Freight,7,1.7,7.4,27.6,3.12,0,,0.0,0,0
ORD-10725,Dallas DC,Freight,8,4.9,11.9,49.48,7.25,0,,0.0,1,0
ORD-10726,Chicago DC,Standard,4,1.1,3.6,23.26,3.37,0,,0.0,0,1
ORD-10727,Reno DC,Standard,6,1.9,5.2,17.37,2.41,0,,0.0,0,1
ORD-10728,Reno DC,Freight,8,2.4,7.9,40.8,3.75,0,,0.0,0,1
ORD-10729,Chicago DC,Freight,6,1.7,5.7,25.35,3.44,0,,0.0,0,1
ORD-10730,Dallas DC,Standard,6,1.7,4.9,11.73,2.25,0,,0.0,0,1
ORD-10731,Dallas DC,Express,4,1.2,3.4,25.17,2.82,0,,0.0,0,1
ORD-10732,Dallas DC,Freight,8,1.8,6.6,26.62,3.01,1,Compatibility issue,162.47,0,1
ORD-10733,Atlanta DC,Express,3,1.5,1.5,186.84,13.01,0,,0.0,0,1
ORD-10734,Chicago DC,Freight,6,1.4,5.3,27.62,3.58,0,,0.0,0,1
ORD-10735,Atlanta DC,Standard,5,1.1,3.9,25.35,3.29,0,,0.0,0,1
ORD-10736,Atlanta DC,Standard,5,2.8,6.4,99.05,13.42,0,,0.0,1,0
ORD-10737,Reno DC,Express,4,2.0,2.5,33.74,2.94,0,,0.0,0,1
ORD-10738,Atlanta DC,Freight,7,1.9,7.2,53.2,5.38,0,,0.0,0,0
ORD-10739,Atlanta DC,Freight,7,2.3,5.6,16.53,2.74,0,,0.0,0,1
ORD-10740,Newark DC,Freight,7,2.0,7.9,60.87,8.05,0,,0.0,1,0
ORD-10741,Reno DC,Standard,6,1.6,5.5,20.31,3.02,0,,0.0,0,1
ORD-10742,Newark DC,Standard,5,1.8,3.5,157.48,14.9,0,,0.0,0,1
ORD-10743,Atlanta DC,Standard,5,2.1,5.8,16.86,2.91,0,,0.0,0,0
ORD-10744,Reno DC,Standard,6,2.0,4.8,30.49,3.68,0,,0.0,0,1
ORD-10745,Chicago DC,Express,2,2.1,1.8,35.73,3.76,0,,0.0,0,1
ORD-10746,Atlanta DC,Express,3,1.2,2.0,35.95,4.01,0,,0.0,0,1
ORD-10747,Atlanta DC,Freight,7,1.8,7.6,22.14,2.25,0,,0.0,0,0
ORD-10748,Reno DC,Freight,8,2.3,7.8,24.27,3.14,0,,0.0,0,1
ORD-10749,Newark DC,Freight,7,1.3,7.9,67.48,5.22,0,,0.0,0,0
ORD-10750,Newark DC,Standard,5,1.3,4.9,38.36,3.96,0,,0.0,0,1
ORD-10751,Chicago DC,Freight,6,3.9,7.2,17.83,5.84,0,,0.0,1,0
ORD-10752,Dallas DC,Standard,6,2.1,6.8,20.77,3.03,0,,0.0,0,0
ORD-10753,Atlanta DC,Freight,7,2.2,7.0,44.78,4.74,0,,0.0,0,1
ORD-10754,Newark DC,Standard,5,1.4,4.3,21.15,2.99,0,,0.0,0,1
ORD-10755,Newark DC,Express,3,1.3,2.4,57.25,4.57,0,,0.0,0,1
ORD-10756,Newark DC,Express,3,1.6,2.5,28.26,2.88,0,,0.0,0,1
ORD-10757,Reno DC,Standard,6,1.8,4.9,32.86,4.75,0,,0.0,0,1
ORD-10758,Dallas DC,Standard,6,1.8,4.6,43.87,5.91,0,,0.0,0,1
ORD-10759,Reno DC,Freight,8,3.1,7.6,68.36,9.03,0,,0.0,1,1
ORD-10760,Reno DC,Standard,6,3.3,6.1,40.92,8.56,0,,0.0,1,0
ORD-10761,Atlanta DC,Standard,5,1.1,3.7,10.62,2.19,0,,0.0,0,1
ORD-10762,Newark DC,Standard,5,1.7,5.8,150.02,14.72,0,,0.0,0,0
ORD-10763,Reno DC,Express,4,1.9,3.1,14.44,2.33,0,,0.0,0,1
ORD-10764,Atlanta DC,Standard,5,1.2,3.5,22.12,3.14,0,,0.0,0,1
ORD-10765,Dallas DC,Freight,8,1.3,7.0,33.55,3.48,0,,0.0,0,1
ORD-10766,Reno DC,Standard,6,1.2,6.6,49.72,5.54,0,,0.0,0,0
ORD-10767,Atlanta DC,Freight,7,1.6,7.7,57.56,4.85,0,,0.0,0,0
ORD-10768,Atlanta DC,Standard,5,1.2,3.5,15.06,2.89,0,,0.0,0,1
ORD-10769,Atlanta DC,Express,3,2.0,2.7,29.84,3.65,0,,0.0,0,1
ORD-10770,Reno DC,Standard,6,1.8,5.3,30.1,3.77,0,,0.0,0,1
ORD-10771,Newark DC,Standard,5,1.7,3.5,87.88,9.9,0,,0.0,0,1
ORD-10772,Dallas DC,Freight,8,1.9,7.7,26.97,2.73,0,,0.0,0,1
ORD-10773,Dallas DC,Standard,6,2.0,4.6,24.61,3.43,0,,0.0,0,1
ORD-10774,Atlanta DC,Freight,7,1.8,5.8,22.21,2.78,0,,0.0,0,1
ORD-10775,Newark DC,Freight,7,1.5,5.5,52.41,4.06,0,,0.0,0,1
ORD-10776,Chicago DC,Express,2,1.6,1.0,53.45,4.77,0,,0.0,0,1
ORD-10777,Atlanta DC,Express,3,1.8,2.5,28.99,3.35,0,,0.0,0,1
ORD-10778,Reno DC,Freight,8,2.1,6.6,28.47,3.08,0,,0.0,0,1
ORD-10779,Chicago DC,Freight,6,1.8,4.5,37.86,3.21,0,,0.0,0,1
ORD-10780,Reno DC,Standard,6,1.9,6.9,10.57,2.19,0,,0.0,0,0
ORD-10781,Newark DC,Standard,5,1.7,4.4,82.52,8.92,0,,0.0,0,1
ORD-10782,Dallas DC,Standard,6,1.7,6.3,17.69,3.0,0,,0.0,0,0
ORD-10783,Reno DC,Standard,6,2.1,7.0,54.17,6.91,0,,0.0,0,0
ORD-10784,Newark DC,Standard,5,1.6,5.5,14.09,2.13,0,,0.0,0,0
ORD-10785,Reno DC,Standard,6,3.9,6.1,23.91,6.75,0,,0.0,1,0
ORD-10786,Newark DC,Freight,7,1.7,5.5,83.78,6.88,0,,0.0,0,1
ORD-10787,Chicago DC,Standard,4,1.7,3.0,63.84,7.42,0,,0.0,0,1
ORD-10788,Chicago DC,Freight,6,1.5,4.5,45.96,5.59,0,,0.0,0,1
ORD-10789,Reno DC,Standard,6,1.4,6.6,56.64,7.13,0,,0.0,0,0
ORD-10790,Newark DC,Express,3,1.8,3.1,19.7,2.32,0,,0.0,0,0
ORD-10791,Chicago DC,Freight,6,1.7,4.5,74.21,7.47,0,,0.0,0,1
ORD-10792,Reno DC,Express,4,1.2,3.9,14.13,2.17,0,,0.0,0,1
ORD-10793,Atlanta DC,Standard,5,2.1,3.6,17.78,3.3,0,,0.0,0,1
ORD-10794,Dallas DC,Freight,8,5.0,11.1,36.25,6.2,0,,0.0,1,0
ORD-10795,Reno DC,Standard,6,1.9,5.8,44.38,6.56,0,,0.0,0,1
ORD-10796,Dallas DC,Standard,6,1.6,4.9,13.24,2.62,0,,0.0,0,1
ORD-10797,Newark DC,Freight,7,2.5,6.2,33.05,3.6,0,,0.0,0,1
ORD-10798,Atlanta DC,Standard,5,1.3,4.6,16.54,2.64,0,,0.0,0,1
ORD-10799,Chicago DC,Standard,4,1.7,4.5,13.92,2.72,0,,0.0,0,0
ORD-10800,Newark DC,Standard,5,1.7,3.5,28.73,4.12,0,,0.0,0,1
ORD-10801,Chicago DC,Freight,6,2.1,4.5,20.14,2.75,0,,0.0,0,1
ORD-10802,Chicago DC,Express,2,1.4,1.0,19.1,2.76,0,,0.0,0,1
ORD-10803,Dallas DC,Freight,8,2.6,9.0,43.63,3.13,0,,0.0,0,0
ORD-10804,Dallas DC,Standard,6,1.4,6.1,90.02,8.97,0,,0.0,0,0
ORD-10805,Atlanta DC,Standard,5,1.5,4.3,14.08,2.76,0,,0.0,0,1
ORD-10806,Chicago DC,Standard,4,1.9,2.6,28.84,4.42,0,,0.0,0,1
ORD-10807,Dallas DC,Standard,6,1.7,4.8,14.75,2.77,0,,0.0,0,1
ORD-10808,Newark DC,Standard,5,1.7,3.5,38.23,4.49,0,,0.0,0,1
ORD-10809,Reno DC,Freight,8,1.8,8.0,18.68,2.51,0,,0.0,0,1
ORD-10810,Chicago DC,Standard,4,2.6,5.0,28.35,7.47,0,,0.0,1,0
ORD-10811,Chicago DC,Express,2,1.3,1.2,22.68,3.03,1,Style preference,154.8,0,1
ORD-10812,Atlanta DC,Standard,5,1.0,5.0,105.96,11.19,0,,0.0,0,1
ORD-10813,Dallas DC,Standard,6,1.0,6.4,54.05,5.87,0,,0.0,0,0
ORD-10814,Atlanta DC,Standard,5,1.6,4.2,18.17,2.73,0,,0.0,0,1
ORD-10815,Atlanta DC,Standard,5,1.6,3.6,15.75,2.37,0,,0.0,0,1
ORD-10816,Chicago DC,Standard,4,1.6,3.8,12.02,2.53,0,,0.0,0,1
ORD-10817,Reno DC,Standard,6,1.5,6.8,64.38,6.82,0,,0.0,0,0
ORD-10818,Reno DC,Standard,6,2.0,4.9,14.99,2.62,0,,0.0,0,1
ORD-10819,Dallas DC,Standard,6,1.6,4.7,50.34,4.94,0,,0.0,0,1
ORD-10820,Dallas DC,Freight,8,2.3,9.1,61.39,4.53,0,,0.0,0,0
ORD-10821,Newark DC,Freight,7,1.9,6.2,55.97,4.94,0,,0.0,0,1
ORD-10822,Newark DC,Standard,5,2.0,4.5,28.79,3.52,0,,0.0,0,1
ORD-10823,Reno DC,Standard,6,1.1,5.6,106.33,9.21,0,,0.0,0,1
ORD-10824,Dallas DC,Standard,6,1.3,6.2,35.6,4.75,0,,0.0,0,0
ORD-10825,Reno DC,Freight,8,2.6,8.2,16.63,5.39,0,,0.0,1,0
ORD-10826,Atlanta DC,Standard,5,2.3,4.2,14.56,2.96,0,,0.0,0,1
ORD-10827,Chicago DC,Standard,4,3.1,3.6,43.98,8.22,1,Late delivery,80.97,1,1
ORD-10828,Newark DC,Standard,5,1.2,3.5,135.43,11.69,0,,0.0,0,1
ORD-10829,Reno DC,Standard,6,1.7,5.6,156.09,12.99,0,,0.0,0,1
ORD-10830,Dallas DC,Express,4,1.2,3.5,13.61,2.31,0,,0.0,0,1
ORD-10831,Reno DC,Freight,8,2.2,7.0,32.79,3.81,0,,0.0,0,1
ORD-10832,Newark DC,Standard,5,3.4,4.9,51.48,10.02,0,,0.0,1,1
ORD-10833,Chicago DC,Freight,6,1.9,4.5,40.71,4.47,0,,0.0,0,1
ORD-10834,Reno DC,Standard,6,1.5,4.8,8.87,2.13,0,,0.0,0,1
ORD-10835,Dallas DC,Standard,6,1.8,4.5,28.75,3.46,0,,0.0,0,1
ORD-10836,Newark DC,Express,3,2.0,2.9,26.31,3.04,0,,0.0,0,1
ORD-10837,Dallas DC,Freight,8,2.9,8.0,42.34,3.04,0,,0.0,0,1
ORD-10838,Atlanta DC,Standard,5,1.8,6.2,13.78,2.13,1,Compatibility issue,228.1,0,0
ORD-10839,Chicago DC,Freight,6,1.6,5.5,40.41,4.08,0,,0.0,0,1
ORD-10840,Chicago DC,Freight,6,1.8,4.7,63.18,7.05,0,,0.0,0,1
ORD-10841,Chicago DC,Standard,4,1.5,2.5,34.83,6.05,0,,0.0,0,1
ORD-10842,Chicago DC,Standard,4,2.0,2.5,15.96,2.32,0,,0.0,0,1
ORD-10843,Reno DC,Standard,6,2.2,4.8,10.95,2.38,0,,0.0,0,1
ORD-10844,Chicago DC,Express,2,1.9,1.6,46.21,4.22,0,,0.0,0,1
ORD-10845,Dallas DC,Standard,6,1.3,5.8,21.62,3.26,0,,0.0,0,1
ORD-10846,Atlanta DC,Freight,7,1.9,6.8,34.81,3.99,0,,0.0,0,1
ORD-10847,Atlanta DC,Freight,7,2.2,6.6,17.32,2.39,0,,0.0,0,1
ORD-10848,Reno DC,Standard,6,1.6,6.5,42.44,5.53,1,Incorrect component,167.35,0,0
ORD-10849,Dallas DC,Standard,6,3.5,6.9,35.72,7.74,0,,0.0,1,0
ORD-10850,Dallas DC,Freight,8,3.0,9.0,69.3,4.78,0,,0.0,0,0
ORD-10851,Chicago DC,Freight,6,2.2,7.4,17.48,2.61,0,,0.0,0,0
ORD-10852,Reno DC,Standard,6,1.3,4.5,30.13,3.78,1,Color mismatch,363.15,0,1
ORD-10853,Atlanta DC,Standard,5,1.6,5.1,36.76,4.7,0,,0.0,0,0
ORD-10854,Reno DC,Standard,6,1.8,5.9,23.84,3.53,0,,0.0,0,1
ORD-10855,Chicago DC,Standard,4,1.8,2.6,18.11,3.49,0,,0.0,0,1
ORD-10856,Newark DC,Standard,5,1.5,5.4,45.03,5.91,0,,0.0,0,0
ORD-10857,Newark DC,Standard,5,1.2,3.5,17.17,2.7,0,,0.0,0,1
ORD-10858,Atlanta DC,Standard,5,1.2,4.6,63.69,6.83,0,,0.0,0,1
ORD-10859,Chicago DC,Standard,4,1.7,3.0,12.27,2.62,0,,0.0,0,1
ORD-10860,Atlanta DC,Standard,5,2.1,4.4,15.46,2.49,0,,0.0,0,1
ORD-10861,Chicago DC,Freight,6,1.7,5.7,27.78,3.46,0,,0.0,0,1
ORD-10862,Newark DC,Standard,5,1.2,4.6,38.13,4.8,0,,0.0,0,1
ORD-10863,Newark DC,Standard,5,1.4,3.7,9.56,2.21,0,,0.0,0,1
ORD-10864,Chicago DC,Freight,6,2.0,5.0,17.83,2.73,0,,0.0,0,1
ORD-10865,Newark DC,Freight,7,1.6,8.0,31.77,3.39,0,,0.0,0,0
ORD-10866,Newark DC,Standard,5,2.2,5.0,34.0,4.9,0,,0.0,0,1
ORD-10867,Reno DC,Standard,6,1.8,7.3,57.76,6.46,0,,0.0,0,0
ORD-10868,Atlanta DC,Standard,5,2.3,4.7,21.62,2.83,0,,0.0,0,1
ORD-10869,Atlanta DC,Standard,5,1.8,4.2,46.99,6.88,0,,0.0,0,1
ORD-10870,Atlanta DC,Freight,7,1.6,6.4,30.06,3.64,0,,0.0,0,1
ORD-10871,Newark DC,Standard,5,1.7,4.7,12.75,2.78,0,,0.0,0,1
ORD-10872,Dallas DC,Express,4,1.5,2.5,25.54,2.78,1,Compatibility issue,315.36,0,1
ORD-10873,Dallas DC,Standard,6,1.2,4.6,8.45,2.11,0,,0.0,0,1
ORD-10874,Dallas DC,Standard,6,3.0,6.1,21.76,2.81,0,,0.0,0,0
ORD-10875,Reno DC,Standard,6,1.5,4.7,42.22,5.07,0,,0.0,0,1
ORD-10876,Chicago DC,Standard,4,1.3,2.9,38.77,4.83,0,,0.0,0,1
ORD-10877,Newark DC,Standard,5,1.0,4.3,81.18,8.07,0,,0.0,0,1
ORD-10878,Newark DC,Freight,7,4.4,10.4,30.94,6.57,0,,0.0,1,0
ORD-10879,Newark DC,Freight,7,3.0,8.9,23.77,5.95,0,,0.0,1,0
ORD-10880,Dallas DC,Standard,6,1.9,4.7,15.87,2.43,0,,0.0,0,1
ORD-10881,Newark DC,Standard,5,1.6,4.9,13.54,2.04,0,,0.0,0,1
ORD-10882,Atlanta DC,Freight,7,1.7,6.1,33.41,3.25,1,Style preference,214.37,0,1
ORD-10883,Dallas DC,Standard,6,1.7,5.4,12.56,2.48,1,Compatibility issue,103.33,0,1
ORD-10884,Reno DC,Standard,6,1.5,5.4,38.39,4.65,0,,0.0,0,1
ORD-10885,Dallas DC,Freight,8,2.9,7.6,45.76,3.85,0,,0.0,0,1
ORD-10886,Reno DC,Freight,8,1.4,6.5,21.01,2.6,0,,0.0,0,1
ORD-10887,Chicago DC,Standard,4,1.9,2.5,21.07,3.68,0,,0.0,0,1
ORD-10888,Newark DC,Standard,5,1.5,3.9,53.81,5.54,0,,0.0,0,1
ORD-10889,Newark DC,Standard,5,1.7,3.5,21.45,3.55,0,,0.0,0,1
ORD-10890,Atlanta DC,Freight,7,2.0,7.0,62.72,5.46,0,,0.0,0,1
ORD-10891,Reno DC,Standard,6,1.7,5.4,24.97,2.88,0,,0.0,0,1
ORD-10892,Dallas DC,Standard,6,1.9,7.1,21.03,3.02,0,,0.0,0,0
ORD-10893,Dallas DC,Express,4,1.8,5.4,15.57,2.48,0,,0.0,0,0
ORD-10894,Reno DC,Freight,8,1.3,7.4,25.75,2.69,0,,0.0,0,1
ORD-10895,Atlanta DC,Standard,5,2.0,5.2,13.47,2.58,0,,0.0,0,0
ORD-10896,Dallas DC,Standard,6,1.8,4.5,28.1,4.06,0,,0.0,0,1
ORD-10897,Reno DC,Freight,8,2.3,8.0,22.99,2.88,0,,0.0,0,1
ORD-10898,Atlanta DC,Standard,5,1.1,3.5,8.88,2.04,0,,0.0,0,1
ORD-10899,Newark DC,Express,3,1.5,2.3,18.57,2.25,0,,0.0,0,1
ORD-10900,Chicago DC,Standard,4,1.2,3.9,46.76,5.83,1,Style preference,167.09,0,1
ORD-10901,Newark DC,Standard,5,1.6,6.8,22.29,3.31,0,,0.0,0,0
ORD-10902,Newark DC,Freight,7,1.9,7.0,26.05,3.38,0,,0.0,0,1
ORD-10903,Reno DC,Express,4,1.7,2.5,24.12,3.22,0,,0.0,0,1
ORD-10904,Chicago DC,Freight,6,2.3,4.5,14.44,2.42,0,,0.0,0,1
ORD-10905,Atlanta DC,Standard,5,1.1,5.6,11.26,2.13,0,,0.0,0,0
ORD-10906,Atlanta DC,Freight,7,2.0,7.0,14.38,2.13,0,,0.0,0,1
ORD-10907,Atlanta DC,Standard,5,1.4,4.3,28.3,3.69,0,,0.0,0,1
ORD-10908,Chicago DC,Standard,4,1.6,4.3,65.93,7.38,0,,0.0,0,0
ORD-10909,Newark DC,Standard,5,1.4,3.5,26.66,3.46,0,,0.0,0,1
ORD-10910,Chicago DC,Express,2,1.8,1.0,22.31,2.32,0,,0.0,0,1
ORD-10911,Atlanta DC,Express,3,1.0,1.5,16.21,2.41,0,,0.0,0,1
ORD-10912,Atlanta DC,Express,3,3.2,5.0,15.4,5.64,0,,0.0,1,0
ORD-10913,Reno DC,Standard,6,1.7,6.6,47.3,5.75,0,,0.0,0,0
ORD-10914,Atlanta DC,Standard,5,1.8,3.8,9.49,2.28,0,,0.0,0,1
ORD-10915,Atlanta DC,Standard,5,4.0,6.9,14.01,5.81,0,,0.0,1,0
ORD-10916,Dallas DC,Standard,6,1.9,4.5,14.08,2.76,1,Damaged in transit,154.51,0,1
ORD-10917,Chicago DC,Standard,4,1.7,5.2,62.47,7.4,0,,0.0,0,0
ORD-10918,Dallas DC,Freight,8,2.9,8.6,21.91,2.14,0,,0.0,0,0
ORD-10919,Atlanta DC,Standard,5,1.7,4.3,36.14,4.84,0,,0.0,0,1
ORD-10920,Atlanta DC,Express,3,2.1,4.9,19.39,2.76,1,Late delivery,219.82,0,0
ORD-10921,Newark DC,Standard,5,1.7,4.9,24.79,3.58,0,,0.0,0,1
ORD-10922,Newark DC,Standard,5,1.2,4.5,48.54,5.53,0,,0.0,0,1
ORD-10923,Atlanta DC,Standard,5,2.1,4.6,14.67,2.85,0,,0.0,0,1
ORD-10924,Chicago DC,Standard,4,1.5,2.5,14.41,2.66,1,Size mismatch,30.38,0,1
ORD-10925,Reno DC,Standard,6,1.9,5.9,17.67,3.43,0,,0.0,0,1
ORD-10926,Dallas DC,Standard,6,3.1,4.9,111.74,13.42,0,,0.0,1,1
ORD-10927,Newark DC,Express,3,2.5,2.6,34.3,4.08,0,,0.0,0,1
ORD-10928,Dallas DC,Standard,6,1.9,5.1,70.29,5.85,1,Size mismatch,1092.4,0,1
ORD-10929,Newark DC,Freight,7,1.6,6.2,20.16,2.66,1,Color mismatch,108.07,0,1
ORD-10930,Reno DC,Express,4,1.3,2.5,33.77,3.17,0,,0.0,0,1
ORD-10931,Reno DC,Express,4,1.6,3.0,25.62,2.66,0,,0.0,0,1
ORD-10932,Dallas DC,Standard,6,2.0,6.1,11.46,1.99,0,,0.0,0,0
ORD-10933,Newark DC,Standard,5,3.5,5.8,16.57,6.28,0,,0.0,1,0
ORD-10934,Chicago DC,Standard,4,2.3,2.5,13.73,3.01,0,,0.0,0,1
ORD-10935,Dallas DC,Standard,6,1.1,4.7,96.13,9.13,0,,0.0,0,1
ORD-10936,Newark DC,Freight,7,1.7,6.5,50.79,5.04,0,,0.0,0,1
ORD-10937,Dallas DC,Freight,8,2.4,8.6,67.68,4.67,0,,0.0,0,0
ORD-10938,Reno DC,Freight,8,2.0,6.9,14.56,2.07,1,Size mismatch,18.35,0,1
ORD-10939,Newark DC,Standard,5,1.9,5.6,27.4,3.58,0,,0.0,0,0
ORD-10940,Atlanta DC,Express,3,2.2,3.6,14.55,2.22,0,,0.0,0,0
ORD-10941,Newark DC,Express,3,1.7,1.7,10.92,2.21,0,,0.0,0,1
ORD-10942,Dallas DC,Standard,6,1.8,6.8,79.83,6.96,0,,0.0,0,0
ORD-10943,Chicago DC,Standard,4,2.0,3.1,13.36,2.41,0,,0.0,0,1
ORD-10944,Atlanta DC,Express,3,2.2,2.1,30.84,3.26,1,Damaged in transit,977.21,0,1
ORD-10945,Atlanta DC,Freight,7,1.7,5.6,89.46,5.24,0,,0.0,0,1
ORD-10946,Newark DC,Standard,5,1.2,3.5,44.49,5.25,0,,0.0,0,1
ORD-10947,Dallas DC,Standard,6,1.4,4.8,37.78,4.84,0,,0.0,0,1
ORD-10948,Atlanta DC,Standard,5,1.1,4.1,44.85,5.39,0,,0.0,0,1
ORD-10949,Newark DC,Standard,5,1.3,3.5,35.1,4.17,0,,0.0,0,1
ORD-10950,Newark DC,Standard,5,1.5,3.5,25.35,3.36,0,,0.0,0,1
ORD-10951,Atlanta DC,Freight,7,1.1,6.7,108.41,6.87,0,,0.0,0,1
ORD-10952,Reno DC,Standard,6,1.2,5.5,21.76,2.89,1,Size mismatch,227.78,0,1
ORD-10953,Dallas DC,Freight,8,2.6,9.3,21.54,2.35,0,,0.0,0,0
ORD-10954,Newark DC,Express,3,1.9,2.1,20.04,2.53,0,,0.0,0,1
ORD-10955,Chicago DC,Freight,6,2.4,5.1,17.82,2.45,0,,0.0,0,1
ORD-10956,Chicago DC,Standard,4,1.8,5.0,17.41,2.99,0,,0.0,0,0
ORD-10957,Reno DC,Standard,6,1.6,5.5,18.45,3.35,1,Damaged in transit,216.32,0,1
ORD-10958,Dallas DC,Standard,6,1.8,5.7,12.26,2.38,0,,0.0,0,1
ORD-10959,Reno DC,Express,4,1.6,3.0,80.31,6.02,1,Color mismatch,461.72,0,1
ORD-10960,Chicago DC,Express,2,1.6,1.2,22.59,3.29,0,,0.0,0,1
ORD-10961,Reno DC,Standard,6,1.3,6.3,24.36,3.96,0,,0.0,0,0
ORD-10962,Chicago DC,Standard,4,1.8,3.4,20.04,2.85,0,,0.0,0,1
ORD-10963,Reno DC,Standard,6,1.8,5.6,13.29,2.63,0,,0.0,0,1
ORD-10964,Atlanta DC,Freight,7,2.1,5.7,55.27,5.28,0,,0.0,0,1
ORD-10965,Newark DC,Standard,5,1.8,4.4,8.37,2.19,0,,0.0,0,1
ORD-10966,Atlanta DC,Standard,5,1.4,4.3,40.0,5.56,0,,0.0,0,1
ORD-10967,Chicago DC,Standard,4,2.1,2.5,20.77,3.32,1,Setup difficulty,387.39,0,1
ORD-10968,Dallas DC,Standard,6,1.6,4.5,42.32,4.61,0,,0.0,0,1
ORD-10969,Chicago DC,Standard,4,1.3,4.5,22.87,3.66,1,Color mismatch,170.04,0,0
ORD-10970,Chicago DC,Standard,4,1.0,2.5,92.79,9.42,0,,0.0,0,1
ORD-10971,Newark DC,Freight,7,1.7,7.0,18.72,2.4,0,,0.0,0,1
ORD-10972,Chicago DC,Standard,4,1.5,2.5,19.48,3.9,0,,0.0,0,1
ORD-10973,Atlanta DC,Express,3,2.0,3.3,10.92,2.18,0,,0.0,0,0
ORD-10974,Chicago DC,Standard,4,1.4,2.5,36.08,5.29,0,,0.0,0,1
ORD-10975,Dallas DC,Standard,6,1.6,5.1,66.05,6.11,0,,0.0,0,1
ORD-10976,Dallas DC,Standard,6,1.8,6.0,45.34,5.75,0,,0.0,0,1
ORD-10977,Atlanta DC,Standard,5,2.1,3.5,38.07,6.13,0,,0.0,0,1
ORD-10978,Dallas DC,Freight,8,1.4,7.2,19.42,2.59,0,,0.0,0,1
ORD-10979,Atlanta DC,Express,3,1.2,3.8,24.11,3.2,0,,0.0,0,0
ORD-10980,Dallas DC,Freight,8,2.4,7.9,29.94,2.41,0,,0.0,0,1
ORD-10981,Atlanta DC,Freight,7,1.8,5.5,27.09,2.81,1,Assembly issue,233.87,0,1
ORD-10982,Atlanta DC,Standard,5,1.9,4.3,15.2,2.19,1,Setup difficulty,170.04,0,1
ORD-10983,Atlanta DC,Freight,7,1.8,7.0,47.98,4.63,0,,0.0,0,1
ORD-10984,Reno DC,Standard,6,1.6,6.3,48.87,5.06,0,,0.0,0,0
ORD-10985,Reno DC,Standard,6,1.8,5.3,17.45,2.77,0,,0.0,0,1
ORD-10986,Reno DC,Express,4,1.2,3.7,20.0,2.58,0,,0.0,0,1
ORD-10987,Atlanta DC,Standard,5,2.1,4.3,41.13,5.76,0,,0.0,0,1
ORD-10988,Chicago DC,Standard,4,1.3,3.8,12.36,2.42,0,,0.0,0,1
ORD-10989,Chicago DC,Standard,4,1.6,4.1,23.44,3.95,0,,0.0,0,0
ORD-10990,Chicago DC,Freight,6,1.6,5.5,22.27,2.81,0,,0.0,0,1
ORD-10991,Atlanta DC,Freight,7,2.5,7.1,32.04,4.15,0,,0.0,0,0
ORD-10992,Dallas DC,Standard,6,1.9,5.8,39.5,4.16,0,,0.0,0,1
ORD-10993,Reno DC,Standard,6,1.5,6.2,27.84,3.22,1,Style preference,100.37,0,0
ORD-10994,Reno DC,Express,4,1.8,2.6,53.36,4.27,0,,0.0,0,1
ORD-10995,Dallas DC,Freight,8,1.2,7.9,63.52,4.54,0,,0.0,0,1
ORD-10996,Chicago DC,Express,2,1.5,2.1,11.67,2.05,0,,0.0,0,0
ORD-10997,Atlanta DC,Express,3,1.6,2.1,12.79,2.18,0,,0.0,0,1
ORD-10998,Newark DC,Standard,5,1.4,3.8,45.38,4.48,0,,0.0,0,1
ORD-10999,Reno DC,Standard,6,1.7,5.0,16.41,2.49,0,,0.0,0,1
ORD-11000,Chicago DC,Freight,6,1.2,6.0,42.32,3.71,0,,0.0,0,1
ORD-11001,Chicago DC,Standard,4,1.8,4.9,21.08,4.13,0,,0.0,0,0
ORD-11002,Newark DC,Freight,7,1.7,5.5,23.73,2.88,0,,0.0,0,1
ORD-11003,Chicago DC,Express,2,1.3,1.0,15.94,2.29,0,,0.0,0,1
ORD-11004,Atlanta DC,Standard,5,2.1,5.7,14.24,2.57,0,,0.0,0,0
ORD-11005,Newark DC,Standard,5,3.3,6.6,57.36,10.18,1,Late delivery,306.52,1,0
ORD-11006,Dallas DC,Freight,8,4.9,8.7,39.07,6.31,0,,0.0,1,0
ORD-11007,Dallas DC,Standard,6,1.7,6.3,22.96,3.3,0,,0.0,0,0
ORD-11008,Dallas DC,Freight,8,2.6,8.2,21.06,2.15,1,Assembly issue,33.91,0,0
ORD-11009,Dallas DC,Standard,6,1.2,4.5,16.06,2.53,0,,0.0,0,1
ORD-11010,Chicago DC,Standard,4,1.5,2.6,8.21,2.11,0,,0.0,0,1
ORD-11011,Dallas DC,Express,4,1.0,2.5,33.87,3.56,0,,0.0,0,1
ORD-11012,Atlanta DC,Express,3,4.3,4.8,21.96,5.36,0,,0.0,1,0
ORD-11013,Newark DC,Standard,5,1.5,5.2,13.49,2.57,0,,0.0,0,0
ORD-11014,Newark DC,Standard,5,1.1,4.1,49.4,5.25,0,,0.0,0,1
ORD-11015,Dallas DC,Standard,6,1.1,5.4,108.84,11.12,0,,0.0,0,1
ORD-11016,Newark DC,Standard,5,1.6,4.2,104.74,9.88,0,,0.0,0,1
ORD-11017,Dallas DC,Freight,8,2.8,8.8,55.2,4.2,0,,0.0,0,0
